time,loss,ACC@1,ACC@5,Macro-R,Macro-P,Macro-F1
19.035452604293823,3.8982117099639697,0.1887600806451613,0.3554008992818686,0.06657767116517332,0.017648627282796765,0.026760727474281452
17.781124591827393,3.751054878418262,0.18883762406947893,0.36928117217925877,0.06341612829724695,0.016779062483526078,0.025201182665315573
17.79339027404785,3.687137837593372,0.19422689205955335,0.3794393608203301,0.06654296521914459,0.021984544794272694,0.02912115146158871
17.771445989608765,3.604253684863066,0.1714097394540943,0.3656366312733063,0.05222629385428886,0.013708491706714001,0.018582789132382517
17.767632246017456,3.528945125066317,0.1744339330024814,0.39568470819638324,0.05510156368703499,0.019080295704265997,0.022240859438729717
17.771859169006348,3.4666038690469203,0.18106389578163773,0.39512251833310497,0.058520721832675426,0.022418956797208393,0.02697987702364259
17.76383066177368,3.403228584008339,0.18643377791563276,0.38256048353818745,0.06270008405426906,0.02249310870966396,0.02880922367146555
17.739928245544434,3.349255091104752,0.1731544665012407,0.36501628389725316,0.053460679476966984,0.015314818310558824,0.01974488640207911
17.80636739730835,3.3148093284704747,0.18813973325062033,0.4202659737605315,0.0659705307754889,0.025166100153317574,0.03194702063898956
17.800402641296387,3.294048670010689,0.20624612282878413,0.40834367217925877,0.07880398531870439,0.03276960012876238,0.040604887515333934
17.79009461402893,3.255229618304815,0.19550635856079404,0.42162298353818745,0.07855904995817767,0.03484267347917972,0.04398130113761222
17.788615226745605,3.2275110131654983,0.19723169975186103,0.40407878389725316,0.07386855859064433,0.0297009794715375,0.036619917026654986
17.764976024627686,3.2065791350144606,0.2056839330024814,0.41194944141002804,0.0873701080407726,0.04386358084379831,0.052086782516260706
17.809812784194946,3.1773070142819333,0.18040477667493796,0.4293385543502294,0.057104604304131626,0.023506873294070304,0.027336715575729767
17.75858235359192,3.158655198720785,0.19961616004962782,0.41003024176909375,0.06923765717961153,0.03050453290051887,0.03667923140117804
17.78028416633606,3.1344029765862684,0.17685716501240695,0.3957234798715665,0.05723837061572752,0.020871314962356037,0.02492350574929261
17.74951720237732,3.110961759701753,0.21345766129032256,0.42086693529899305,0.088564603565978,0.05255660878742127,0.058770091503123574
17.77806806564331,3.1023300977853627,0.2086693548387097,0.4167183620425371,0.0834912136002739,0.04481225861046802,0.050006168450835005
17.80158543586731,3.08785218000412,0.20446262406947893,0.4226892057519693,0.07633811015579772,0.04017275688230924,0.043342354014449566
17.762025833129883,3.0614434281984964,0.20318315756823824,0.4190640506836084,0.07607570261261293,0.03671129187446638,0.04314371567098268
17.748733520507812,3.0042661734116383,0.2008180831265509,0.4226892057519693,0.07457210595462622,0.04202339245664062,0.04774126315046393
17.817607879638672,2.98961157982166,0.2074674317617866,0.4257521709570518,0.08339906255386018,0.047573486143381555,0.054080028170145664
17.7522931098938,2.9847263128329544,0.20202000620347396,0.42020781624775666,0.08119223381332404,0.04377944123497132,0.05034359570503473
17.77415680885315,2.9792567583230825,0.20025589330024815,0.4239880580168504,0.08125693570433665,0.043359681461762625,0.049463944945633456
17.78840708732605,2.974033621641306,0.19721231389578164,0.42455024788012874,0.08351871075223302,0.044617920042275466,0.052273419411849376
17.774865865707397,2.972231672360347,0.1996549317617866,0.42400744328132045,0.07959182871853453,0.0420085685018864,0.04858598589015047
17.76105833053589,2.968962984207349,0.1852900124069479,0.42278613493992734,0.08006006354999745,0.044214728635947415,0.05093976571568046
17.77310538291931,2.97037083369035,0.19666950992555832,0.4252093663582435,0.08460852562925646,0.04668029375442354,0.054076937134591975
17.791261196136475,2.965854443036593,0.18755815756823824,0.41962624054688674,0.079459952144247,0.0458358501053578,0.05130982918618248
17.73830008506775,2.9584897191096573,0.17739996898263027,0.4227667491023357,0.07250874431105228,0.04467576487648744,0.0493906208579643
