time,loss,ACC@1,ACC@5,Macro-R,Macro-P,Macro-F1
20.032782077789307,3.8814380291180735,0.1887600806451613,0.3662375928117679,0.06657767116517332,0.017661196413012954,0.026770474287097317
18.578630924224854,3.628152480492225,0.23631358560794047,0.4221657875638742,0.10288488237542934,0.04981485370789267,0.05667932950497085
18.581923246383667,3.3575959771107406,0.2783615074441687,0.503915942632235,0.13808660318877378,0.08373021621134846,0.09006937427787227
18.57245683670044,2.9822980562845864,0.3867090570719603,0.5869261782902938,0.23391233680287227,0.15926483033702907,0.17598392793435055
18.613689422607422,2.638316788734534,0.4571184863523573,0.6855420286838825,0.2830398719477235,0.2321100172722032,0.24183628536773943
18.618682146072388,2.284925191066204,0.49668501861042186,0.7281715250932254,0.3260040362322017,0.2740008790313638,0.2840634483026685
18.60181975364685,2.0670631596675286,0.5382289081885856,0.767330954854305,0.36999726932237237,0.3216116052320472,0.3303003154639761
18.623559713363647,1.8687805701524784,0.5652721774193549,0.7937151056069595,0.4032445527971399,0.3682998933231233,0.37109386980783393
18.602213859558105,1.6961520581673353,0.6025511786600496,0.8123836838282071,0.4277203222380223,0.40033599614104404,0.40158489444879397
18.622638463974,1.5603809620325382,0.6200372208436724,0.8268455335727105,0.45888928079882496,0.4265110428424116,0.42729575662320607
18.59995436668396,1.4568835095717356,0.6139888337468983,0.8226388028034797,0.45828402330113566,0.4249882559024503,0.42918010257313965
18.655466556549072,1.348348121994581,0.60611817617866,0.8226194163927665,0.43929132412776184,0.4066576425755638,0.408469968276231
18.610127687454224,1.2936158432410314,0.6320176799007444,0.8406870342217959,0.4629069174586083,0.42860600477500815,0.4327983044100842
18.632630109786987,1.200791284441948,0.6542144851116625,0.858037375486814,0.5052462692184251,0.4688416627457409,0.4745438017202329
18.59736466407776,1.1205429809215741,0.6571805210918114,0.8520083748377286,0.5076844953609412,0.4807142654905634,0.482566465662002
18.607237577438354,1.0419820417196324,0.654815446650124,0.8593556135892868,0.4971086382335473,0.47035227582984934,0.47120120051435826
18.617451190948486,0.9894880138528652,0.6458010235732009,0.8574364139483526,0.4812267914244424,0.4656030833219359,0.4609661887665762
18.60794472694397,0.9692710297994125,0.6662918734491315,0.8659274188371805,0.5207275565618406,0.4932105760608413,0.4947007920996541
18.593323707580566,0.9009831276459571,0.6559979838709677,0.8677109181880951,0.5017023635322043,0.48481822591589235,0.48038389805795345
18.565784454345703,0.863733583344863,0.6668540632754343,0.8587158803756421,0.5027655490561928,0.4807674695016563,0.4804125791184373
18.59425687789917,0.7335822966236335,0.6855420285359801,0.8767253412650182,0.5233688653503303,0.5101188993546238,0.5053949084712697
18.60797882080078,0.7099922442665467,0.6764112903225806,0.8700566062560449,0.5087600940340568,0.4947223153762036,0.4915780036252808
18.603368043899536,0.7009274153373181,0.6801333746898263,0.8725379957602575,0.5201055561073884,0.5001267977824589,0.4977267955206094
18.610161542892456,0.6930805364480386,0.6783498759305211,0.8736817607512841,0.5217002714488514,0.5013695938998501,0.5014236161310669
18.567692041397095,0.6881329449705589,0.6818974875930521,0.8682731069051303,0.5152204752438019,0.4983654327986344,0.4948686940933794
18.570186853408813,0.6823393041506792,0.6807537220843672,0.8713554579478043,0.5333649870500035,0.5119932979203378,0.5109340897732478
18.579270362854004,0.6755990143387746,0.6741625310173697,0.8713360726833344,0.5115023772225576,0.4974053827816276,0.4934508855386549
18.603058576583862,0.6703481273009226,0.6781754032258065,0.8701147643419412,0.5192147348237034,0.5023071948024097,0.49917970106258525
18.576237678527832,0.6659902303646772,0.6739686724565757,0.8754846453666687,0.5196658199470341,0.5043228122664603,0.5002451520984771
18.603780031204224,0.6569686413575442,0.6800752171215881,0.874321495111172,0.530775893838277,0.5065173989763078,0.5062512643883498
